Accession	family	query_name	Resfams_description	Ontology_Level
RF0027	ANT3	MEG_917|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0166	ANT	MEG_918|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase	family
RF0027	ANT3	MEG_919|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_920|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_921|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_922|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_923|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0030	ANT9	MEG_925|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT9) [ARO:3000228]	gene
RF0027	ANT3	MEG_926|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_927|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_928|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_931|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_932|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_933|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_936|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_937|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_938|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_939|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_940|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0030	ANT9	MEG_941|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT9) [ARO:3000228]	gene
RF0027	ANT3	MEG_942|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_944|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_945|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_946|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_947|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_949|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_950|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_951|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_953|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_956|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_959|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_960|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_964|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_965|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_966|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_968|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0027	ANT3	MEG_975|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
RF0166	ANT	MEG_976|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME	Aminoglycoside Nucleotidyltransferase	family
RF0166	ANT	MEG_978|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME	Aminoglycoside Nucleotidyltransferase	family
RF0166	ANT	MEG_980|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME	Aminoglycoside Nucleotidyltransferase	family
RF0166	ANT	MEG_981|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME	Aminoglycoside Nucleotidyltransferase	family
RF0028	ANT4	MEG_982|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME	Aminoglycoside Nucleotidyltransferase (ANT4) [ARO:3000229]	gene
RF0028	ANT4	MEG_984|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME	Aminoglycoside Nucleotidyltransferase (ANT4) [ARO:3000229]	gene
RF0029	ANT6	MEG_986|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	Aminoglycoside Nucleotidyltransferase (ANT6) [ARO:3000225]	gene
RF0029	ANT6	MEG_987|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	Aminoglycoside Nucleotidyltransferase (ANT6) [ARO:3000225]	gene
RF0029	ANT6	MEG_988|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	Aminoglycoside Nucleotidyltransferase (ANT6) [ARO:3000225]	gene
RF0029	ANT6	MEG_994|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	Aminoglycoside Nucleotidyltransferase (ANT6) [ARO:3000225]	gene
RF0029	ANT6	MEG_997|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	Aminoglycoside Nucleotidyltransferase (ANT6) [ARO:3000225]	gene
RF0029	ANT6	MEG_1000|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	Aminoglycoside Nucleotidyltransferase (ANT6) [ARO:3000225]	gene
RF0030	ANT9	MEG_1003|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9	Aminoglycoside Nucleotidyltransferase (ANT9) [ARO:3000228]	gene
RF0030	ANT9	MEG_1004|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9	Aminoglycoside Nucleotidyltransferase (ANT9) [ARO:3000228]	gene
RF0030	ANT9	MEG_1005|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9	Aminoglycoside Nucleotidyltransferase (ANT9) [ARO:3000228]	gene
RF0030	ANT9	MEG_1006|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9	Aminoglycoside Nucleotidyltransferase (ANT9) [ARO:3000228]	gene
RF0030	ANT9	MEG_1007|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9	Aminoglycoside Nucleotidyltransferase (ANT9) [ARO:3000228]	gene
RF0033	APH3	MEG_1009|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1010|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1014|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1016|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1019|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1020|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1021|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1022|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1023|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1024|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1025|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1026|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1027|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1028|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1029|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1030|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1031|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1032|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1033|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1034|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1035|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1036|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1037|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1038|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1039|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1040|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1041|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1042|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1043|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1044|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1045|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1046|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1047|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1048|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1049|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1050|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1051|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1054|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1055|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1059|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1061|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1063|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1064|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1065|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1066|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1067|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1068|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1069|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1070|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1071|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1072|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1073|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1074|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1075|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1076|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1080|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0033	APH3	MEG_1081|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0034	APH6	MEG_1084|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	gene
RF0034	APH6	MEG_1085|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	gene
RF0034	APH6	MEG_1086|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	gene
RF0034	APH6	MEG_1087|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	gene
RF0034	APH6	MEG_1088|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	gene
RF0034	APH6	MEG_1090|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	gene
RF0034	APH6	MEG_1091|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	gene
RF0034	APH6	MEG_1093|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	gene
RF0034	APH6	MEG_1094|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	MEG_1104|Drugs|betalactams|Class_C_betalactamases|AQU	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	MEG_1105|Drugs|betalactams|Class_C_betalactamases|AQU	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	MEG_1106|Drugs|betalactams|Class_C_betalactamases|AQU	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0111	PC1	MEG_1108|Drugs|betalactams|Class_A_betalactamases|ARL	PC1: blaZ beta-lactamase (class a) [ARO:3000621]	gene
RF0111	PC1	MEG_1109|Drugs|betalactams|Class_A_betalactamases|ARL	PC1: blaZ beta-lactamase (class a) [ARO:3000621]	gene
RF0111	PC1	MEG_1110|Drugs|betalactams|Class_A_betalactamases|ARL	PC1: blaZ beta-lactamase (class a) [ARO:3000621]	gene
RF0111	PC1	MEG_1111|Drugs|betalactams|Class_A_betalactamases|ARL	PC1: blaZ beta-lactamase (class a) [ARO:3000621]	gene
RF0111	PC1	MEG_1112|Drugs|betalactams|Class_A_betalactamases|ARL	PC1: blaZ beta-lactamase (class a) [ARO:3000621]	gene
RF0111	PC1	MEG_1113|Drugs|betalactams|Class_A_betalactamases|ARL	PC1: blaZ beta-lactamase (class a) [ARO:3000621]	gene
RF0001	16S_rRNA_methyltrans	MEG_1120|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|ARMA	16S ribosomal RNA methyltransferase [ARO:3000857]	family
RF0072	Exo	MEG_1183|Drugs|betalactams|Class_A_betalactamases|AST	Exo beta-lactamase (class a) [ARO:3001213]	gene
RF0072	Exo	MEG_1184|Drugs|betalactams|Class_A_betalactamases|AXC	Exo beta-lactamase (class a) [ARO:3001213]	gene
RF0115	RND_efflux	MEG_1185|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|AXY	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	gene
RF0101	MexX	MEG_1186|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|AXY	mexX: subunit of efflux pump conferring antibiotic resistance [ARO:3001214]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	MEG_1188|Drugs|betalactams|Class_C_betalactamases|AZECL	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0035	baeR	MEG_1192|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER	baeR: subunit of gene modulating antibiotic efflux [ARO:3000828]	gene
RF0056	ClassD	MEG_1199|Drugs|betalactams|Class_D_betalactamases|BAT	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0105	MoxA	MEG_1200|Drugs|betalactams|Class_A_betalactamases|BBI	MoxA beta-lactamase (class a) [ARO:3001215]	gene
RF0105	MoxA	MEG_1201|Drugs|betalactams|Class_B_betalactamases|BC	MoxA beta-lactamase (class a) [ARO:3001215]	gene
RF0037	BCII	MEG_1202|Drugs|betalactams|Class_B_betalactamases|BCII	Bacillus cereus beta-lactamase II (subclass B1 (metallo-) beta-lactamase) [ARO:3000577]	gene
RF0037	BCII	MEG_1203|Drugs|betalactams|Class_B_betalactamases|BCII	Bacillus cereus beta-lactamase II (subclass B1 (metallo-) beta-lactamase) [ARO:3000577]	gene
RF0037	BCII	MEG_1204|Drugs|betalactams|Class_B_betalactamases|BCII	Bacillus cereus beta-lactamase II (subclass B1 (metallo-) beta-lactamase) [ARO:3000577]	gene
RF0037	BCII	MEG_1205|Drugs|betalactams|Class_B_betalactamases|BCII	Bacillus cereus beta-lactamase II (subclass B1 (metallo-) beta-lactamase) [ARO:3000577]	gene
RF0037	BCII	MEG_1206|Drugs|betalactams|Class_B_betalactamases|BCII	Bacillus cereus beta-lactamase II (subclass B1 (metallo-) beta-lactamase) [ARO:3000577]	gene
RF0105	MoxA	MEG_1208|Drugs|betalactams|Class_A_betalactamases|BCL	MoxA beta-lactamase (class a) [ARO:3001215]	gene
RF0076	GES	MEG_1219|Drugs|betalactams|Class_A_betalactamases|BEL	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_1220|Drugs|betalactams|Class_A_betalactamases|BEL	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_1221|Drugs|betalactams|Class_A_betalactamases|BEL	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0076	GES	MEG_1222|Drugs|betalactams|Class_A_betalactamases|BEL	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0115	RND_efflux	MEG_1225|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|BEPE	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	family
