Accession	family	query_name	Resfams_description	Ontology_Level
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AIT76093.1|ARO:3002127|CMY-116	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0084	L1	gb|CAQ53840.1|ARO:3000853|AIM-1	L1 beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000582]	gene
RF0059	CTXM	gb|AAV97954.1|ARO:3001911|CTX-M-49	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0126	TEM	gb|AHA58207.1|ARO:3001390|TEM-213	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0119	SHV-LEN	gb|CAI30651.2|ARO:3001117|SHV-62	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0050	Chlor_Acetyltrans_CAT	gb|AAP15294.1|ARO:3002675|catB2	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0059	CTXM	gb|ABV57756.3|ARO:3001942|CTX-M-81	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0055	ClassC-AmpC	gb|ACQ82808.1|ARO:3002500|PDC-3	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0113	Qnr	gb|AEL00450.1|ARO:3002747|QnrB32	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0059	CTXM	gb|CBW46935.1|ARO:3001959|CTX-M-100	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0125	SubclassB3	gb|ACH58988.1|ARO:3002487|LRA-8	"Subclass B3 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000571]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|ACA97847.1|ARO:3002044|CMY-33	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0105	MoxA	gb|CAA29819.1|ARO:3002877|BcI	MoxA beta-lactamase (class a) [ARO:3001215]	gene
RF0056	ClassD	gb|AAF72942.1|ARO:3001423|OXA-28	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0154	vanR	gb|AAA65953.1|ARO:3002919|vanRA	"VanR: transcriptional activator regulating VanA, VanH and VanX" [ARO:3000574]	variant
RF0119	SHV-LEN	gb|CAJ47127.2|ARO:3001126|SHV-72	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0076	GES	gb|ACS44714.1|ARO:3002340|GES-11	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0111	PC1	gb|ABX30738.1|ARO:3000621|PC1	PC1: blaZ beta-lactamase (class a) [ARO:3000621]	gene
RF0126	TEM	gb|AEQ59620.1|ARO:3001052|TEM-192	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0059	CTXM	gb|AAF04388.1|ARO:3001871|CTX-M-8	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0080	IMP	gb|BAB72072.1|ARO:3002202|IMP-11	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0056	ClassD	gb|AFH36331.1|ARO:3001678|OXA-237	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0156	vanT	gb|AAD22403.1|ARO:3002970|vanTC	"VanT: membrane bound serine racemase, converting L-serine to D-serine" [ARO:3000372]	variant
RF0126	TEM	gb|CAD24670.1|ARO:3000900|TEM-30	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0004	AAC6-I	gb|BAD14386.1|ARO:3002573|AAC(6')-Iae	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
RF0055	ClassC-AmpC	gb|ACH58997.1|ARO:3002492|LRA-18	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0113	Qnr	gb|ACM50952.1|ARO:3002736|QnrB21	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0049	CfxA	gb|AAB17891.1|ARO:3003001|CfxA	CfxA cephalosporin (class a) [ARO:3001211]	gene
RF0003	AAC3-I	gb|AAR21614.1|ARO:3002529|AAC(3)-Id	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	variant
RF0155	vanS	gb|ABX54692.1|ARO:3002938|vanSL	VanS: trasncriptional regulator of van glycopeptide resistance genes [ARO:3000071]	variant
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|ACA30422.1|ARO:3002051|CMY-40	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0113	Qnr	gb|AAZ04783.1|ARO:3002710|QnrA4	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0115	RND_efflux	gb|ABS43151.1|ARO:3000784|cmeB	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	family
RF0119	SHV-LEN	gb|ABN49114.1|ARO:3001149|SHV-97	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0119	SHV-LEN	gb|AHA80958.1|ARO:3001356|SHV-172	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0126	TEM	gb|CDN33426.1|ARO:3001394|TEM-217	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0154	vanR	gb|ACL82957.1|ARO:3002928|vanRM	"VanR: transcriptional activator regulating VanA, VanH and VanX" [ARO:3000574]	variant
RF0125	SubclassB3	gb|BAL14456.1|ARO:3000854|SMB-1	"Subclass B3 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000571]	family
RF0059	CTXM	gb|AAV97953.1|ARO:3001910|CTX-M-48	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0083	KPC	gb|ACM91559.1|ARO:3002319|KPC-9	Klebsiella pneumoniae carbapenem resistant (KPC) beta-lactamases (class a) [ARO:3000059]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AFK73449.1|ARO:3002093|CMY-80	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0056	ClassD	gb|ADT70779.1|ARO:3001805|OXA-198	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0055	ClassC-AmpC	gb|CAC17622.1|ARO:3002515|OCH-2	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0126	TEM	gb|CAA41038.1|ARO:3000878|TEM-6	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0076	GES	gb|ACZ54536.1|ARO:3002342|GES-13	GES beta-lactamase (class a) [ARO:3000066]	gene
RF0059	CTXM	gb|ABI34705.1|ARO:3001917|CTX-M-55	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0050	Chlor_Acetyltrans_CAT	gb|CAA23899.1|ARO:3002683|catI	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|CAA71325.1|ARO:3002156|FOX-2	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0113	Qnr	gb|ABW03156.3|ARO:3002721|QnrB7	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0119	SHV-LEN	gb|ABS72342.1|ARO:3001151|SHV-102	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0056	ClassD	gb|AFK28473.1|ARO:3001485|OXA-207	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0119	SHV-LEN	gb|AAL40899.1|ARO:3001101|SHV-43	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0083	KPC	gb|ADH95186.1|ARO:3002321|KPC-11	Klebsiella pneumoniae carbapenem resistant (KPC) beta-lactamases (class a) [ARO:3000059]	gene
RF0119	SHV-LEN	gb|AAO66446.1|ARO:3001113|SHV-57	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|ABN69070.1|ARO:3002035|CMY-24	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0053	ClassA	gb|AAP93848.1|ARO:3002476|LEN-6	Class A beta-lactamase [ARO:3000078]	family
RF0055	ClassC-AmpC	gb|CAC17624.1|ARO:3002517|OCH-4	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AIT76089.1|ARO:3002124|CMY-113	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0136	TetX	gb|AAA27471.1|ARO:3000205|tetX	tetX: tetracycline inactivation enzyme [ARO:3000205]	gene
RF0108	NDM-CcrA	gb|CAZ39946.1|ARO:3000589|NDM-1	A grouping of related NDM and CcrA beta-lactamases [ARO:3000057;ARO:3000578]	family
RF0080	IMP	gb|ACB41775.1|ARO:3002216|IMP-25	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0056	ClassD	gb|AGW83448.1|ARO:3001537|OXA-350	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0044	CARB-PSE	gb|AAP22374.1|ARO:3002248|CARB-9	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	family
RF0113	Qnr	gb|ADN94685.1|ARO:3002740|QnrB25	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0056	ClassD	gb|AAU88145.1|ARO:3001764|OXA-63	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0053	ClassA	gb|ACV44455.1|ARO:3002404|OXY-2-9	Class A beta-lactamase [ARO:3000078]	family
RF0119	SHV-LEN	gb|AAO53445.1|ARO:3001104|SHV-46	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0080	IMP	gb|BAM98935.1|ARO:3002234|IMP-43	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|ACA97846.1|ARO:3002043|CMY-32	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0119	SHV-LEN	gb|AAG17550.1|ARO:3001073|SHV-14	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0053	ClassA	gb|CAA82916.1|ARO:3002389|OXY-1-1	Class A beta-lactamase [ARO:3000078]	family
RF0080	IMP	gb|BAM38093.1|ARO:3002225|IMP-34	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0056	ClassD	gb|AGW16406.1|ARO:3001512|OXA-324	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0126	TEM	gb|ABB97007.1|ARO:3000924|TEM-55	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0059	CTXM	gb|CAD99181.1|ARO:3001893|CTX-M-31	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0059	CTXM	gb|ACB41777.1|ARO:3001947|CTX-M-87	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0113	Qnr	gb|AAZ04782.1|ARO:3002709|QnrA3	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0124	SubclassB2	gb|AAP69912.1|ARO:3003100|cphA4	Subclass B2 (metallo-) beta-lactamase selectively hydrolize carbapenems [ARO:3000570]	family
RF0135	tet_ribosomoal_protect	gb|AAA20117.1|ARO:3000195|tetB(P)	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	family
RF0119	SHV-LEN	gb|AFQ23956.1|ARO:3001189|SHV-150	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0126	TEM	gb|CAG25813.2|ARO:3002434|OKP-B-1	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0126	TEM	gb|ADA79630.1|ARO:3001037|TEM-171	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0101	MexX	gb|AAB41956.1|ARO:3000800|MexC	mexX: subunit of efflux pump conferring antibiotic resistance [ARO:3001214]	gene
RF0126	TEM	gb|AAC36883.1|ARO:3000896|TEM-26	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AAK31368.1|ARO:3002021|CMY-10	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0056	ClassD	gb|CCA94649.1|ARO:3001488|OXA-216	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0126	TEM	gb|AAS89983.1|ARO:3000976|TEM-113	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0078	GOB	gb|AAF04458.1|ARO:3000850|GOB-1	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0056	ClassD	gb|AAC41449.1|ARO:3001398|OXA-3	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0059	CTXM	gb|AIT97310.1|ARO:3003166|CTX-M-158	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0119	SHV-LEN	gb|AFC60795.1|ARO:3001183|SHV-141	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0059	CTXM	gb|ABV81082.1|ARO:3001929|CTX-M-68	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0115	RND_efflux	gb|AAC75136.1|ARO:3000793|mdtB	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	family
RF0152	vanD	gb|AAM09849.1|ARO:3000005|vanD	VanD: D-Ala-D-Ala ligase that can synthesize D-Ala-D-Lac [ARO:3000005]	variant
RF0119	SHV-LEN	gb|AAF34334.1|ARO:3001078|SHV-20	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0147	tolC	gb|ACN32294.1|ARO:3000237|tolC	tolC: subunit of efflux pump conferring antibiotic resistance [ARO:3000237]	gene
RF0113	Qnr	gb|AHE41343.1|ARO:3002768|QnrB55	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	gene
RF0126	TEM	gb|AAL29435.1|ARO:3000950|TEM-83	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0062	DHA	gb|AIT76103.1|ARO:3002148|DHA-17	DHA beta-lactamase (class c) [ARO:3000068]	gene
RF0119	SHV-LEN	gb|AFQ23963.1|ARO:3001196|SHV-157	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0126	TEM	gb|AAV80715.1|ARO:3002446|OKP-B-13	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0119	SHV-LEN	gb|AFQ23967.1|ARO:3001200|SHV-161	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0049	CfxA	gb|AAV37206.1|ARO:3003096|CfxA5	CfxA cephalosporin (class a) [ARO:3001211]	gene
RF0033	APH3	gb|AAA26412.1|ARO:3002642|APH(3')-Ib	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
RF0126	TEM	gb|CAB92324.1|ARO:3000935|TEM-68	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0050	Chlor_Acetyltrans_CAT	gb|ACX92987.1|ARO:3002845|vatH	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0059	CTXM	gb|ADY02546.1|ARO:3001961|CTX-M-102	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|ACJ65711.1|ARO:3002055|CMY-44	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AAX58682.2|ARO:3002031|CMY-20	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0059	CTXM	gb|AAF72530.1|ARO:3001877|CTX-M-14	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0113	Qnr	gb|ABX72044.1|ARO:3002728|QnrB14	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AIT76097.1|ARO:3002128|CMY-117	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0126	TEM	gb|ACF32746.1|ARO:3001029|TEM-163	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0062	DHA	gb|CDL68900.1|ARO:3002143|DHA-12	DHA beta-lactamase (class c) [ARO:3000068]	gene
RF0059	CTXM	gb|AEM44651.1|ARO:3001968|CTX-M-108	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0119	SHV-LEN	gb|CAG25815.2|ARO:3002419|OKP-A-2	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0056	ClassD	gb|ACD45467.1|ARO:3001655|OXA-138	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0056	ClassD	gb|AAG35608.1|ARO:3001421|OXA-26	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0113	Qnr	gb|AFY16910.1|ARO:3002775|QnrB62	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0056	ClassD	gb|ADB28891.1|ARO:3001663|OXA-160	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|ADY19254.1|ARO:3002072|CMY-58	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0126	TEM	gb|ABD60314.1|ARO:3001005|TEM-142	TEM beta-lactamase (class a) [ARO:3000014]	gene
-	RF0167	gb|ARB93503.1|ARO:3004603|tet(56)	Legionella_TE_Inactivator	family
RF0081	IND	gb|ADK38716.1|ARO:3002269|IND-14	IND beta-lactamases (subclass B1 (metallo-) beta-lactamase) [ARO:3000060]	gene
RF0126	TEM	gb|CAA66659.1|ARO:3000911|TEM-42	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0056	ClassD	gb|AEV91554.1|ARO:3001714|OXA-215	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0080	IMP	gb|CAE48334.1|ARO:3002207|IMP-16	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
RF0161	VEB-PER	gb|AEI54993.1|ARO:3002369|PER-7	VEB and PER beta-lactamases (class a) [ARO:3000043;ARO:3000056]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AEM97673.1|ARO:3002074|CMY-61	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0056	ClassD	gb|AGC60012.1|ARO:3001786|OXA-244	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0020	adeB	gb|AAL14440.1|ARO:3000775|adeB	adeB: membrane fusion protein of multidrug efflux complex [ARO:3000775]	gene
RF0056	ClassD	gb|ADI58619.1|ARO:3001659|OXA-175	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0081	IND	gb|ABS29619.1|ARO:3000841|CGB-1	IND beta-lactamases (subclass B1 (metallo-) beta-lactamase) [ARO:3000060]	gene
RF0083	KPC	gb|AIH07017.1|ARO:3002329|KPC-19	Klebsiella pneumoniae carbapenem resistant (KPC) beta-lactamases (class a) [ARO:3000059]	gene
RF0115	RND_efflux	gb|CAC14595.1|ARO:3003056|smeE	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	family
RF0119	SHV-LEN	gb|ACV32634.1|ARO:3001171|SHV-124	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0059	CTXM	gb|AGW25368.1|ARO:3002000|CTX-M-142	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0126	TEM	gb|AEG64812.1|ARO:3001374|TEM-185	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0034	APH6	gb|CAA29136.1|ARO:3002658|APH(6)-Ib	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	gene
RF0071	ErmC	gb|AAA98296.1|ARO:3000250|ErmC	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	gene
RF0078	GOB	gb|ACH58994.1|ARO:3002512|LRA-17	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0059	CTXM	gb|ADL27532.1|ARO:3001958|CTX-M-99	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0126	TEM	gb|AAK17194.1|ARO:3000931|TEM-63	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0081	IND	gb|ADA13241.1|ARO:3002266|IND-10	IND beta-lactamases (subclass B1 (metallo-) beta-lactamase) [ARO:3000060]	gene
RF0119	SHV-LEN	gb|AFN82060.1|ARO:3001091|SHV-33	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0067	Erm23S_rRNA_methyltrans	gb|AAL68827.1|ARO:3000605|Erm(36)	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|AFU25632.1|ARO:3002087|CMY-74	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0119	SHV-LEN	gb|AAT01223.1|ARO:3001110|SHV-53	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0113	Qnr	gb|AEL00459.1|ARO:3002752|QnrB37	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	family
RF0034	APH6	gb|CAA25854.1|ARO:3002659|APH(6)-Ic	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|CCK86743.1|ARO:3002103|CMY-90	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0119	SHV-LEN	gb|ADR80609.1|ARO:3001169|SHV-122	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0059	CTXM	gb|AEW46676.3|ARO:3001990|CTX-M-131	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0056	ClassD	gb|AHL30281.1|ARO:3001569|OXA-383	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0161	VEB-PER	gb|AAK14293.1|ARO:3002378|VEB-9	VEB and PER beta-lactamases (class a) [ARO:3000043;ARO:3000056]	family
RF0056	ClassD	gb|ABF47917.1|ARO:3001629|OXA-94	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0056	ClassD	gb|CAA40146.1|ARO:3002997|LCR-1	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0056	ClassD	gb|ABC61637.1|ARO:3001632|OXA-92	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0001	16S_rRNA_methyltrans	gb|CAP07796.1|ARO:3000860|rmtB	16S ribosomal RNA methyltransferase [ARO:3000857]	family
RF0059	CTXM	gb|ADN26580.1|ARO:3001953|CTX-M-93	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0044	CARB-PSE	gb|AGQ93789.1|ARO:3003176|CARB-21	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	family
RF0051	Chlor_Efflux_Pump	gb|CAD70268.1|ARO:3002704|fexA	chloramphenicol efflux pump [ARO:3001212]	family
RF0059	CTXM	gb|AFY98865.1|ARO:3001997|CTX-M-139	CTX-M beta-lactamase (class a) [ARO:3000016]	gene
RF0056	ClassD	gb|CAA41211.1|ARO:3001400|OXA-5	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	gb|CBI75447.1|ARO:3002061|CMY-50	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0119	SHV-LEN	gb|CAG25814.1|ARO:3002463|LEN-13	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0053	ClassA	gb|CAI43425.1|ARO:3002416|OXY-6-4	Class A beta-lactamase [ARO:3000078]	family
RF0029	ANT6	gb|AHE40557.1|ARO:3002626|ANT(6)-Ia	Aminoglycoside Nucleotidyltransferase (ANT6) [ARO:3000225]	gene
RF0119	SHV-LEN	gb|CAQ03506.1|ARO:3001155|SHV-106	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0056	ClassD	gb|AAG24866.1|ARO:3001430|OXA-36	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0119	SHV-LEN	gb|AIS67769.1|ARO:3003153|SHV-186	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0126	TEM	gb|CAA71324.1|ARO:3000918|TEM-49	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0161	VEB-PER	gb|CAA79968.1|ARO:3002363|PER-1	VEB and PER beta-lactamases (class a) [ARO:3000043;ARO:3000056]	family
RF0126	TEM	gb|ABI74447.1|ARO:3001019|TEM-152	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0119	SHV-LEN	gb|CAP12353.2|ARO:3002428|OKP-A-11	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0005	AAC6-Ib	gb|CAE48335.2|ARO:3002599|AAC(6')-30/AAC(6')-Ib'	Aminoglycoside Acetyltransferase (AAC6-Ib) [ARO:3001206]	variant
RF0162	VIM	gb|ADO50679.1|ARO:3002295|VIM-25	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
RF0004	AAC6-I	gb|AEZ05106.1|ARO:3002587|AAC(6')-33	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
