Accession	family	query_name	Resfams_description	Ontology_Level
MB-RF036	ClassC-AmpC	MEG_665|Drugs|betalactams|Class_C_betalactamases|ADC	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	MEG_666|Drugs|betalactams|Class_C_betalactamases|ADC	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	MEG_667|Drugs|betalactams|Class_C_betalactamases|ADC	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	MEG_668|Drugs|betalactams|Class_C_betalactamases|ADC	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	MEG_669|Drugs|betalactams|Class_C_betalactamases|ADC	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	MEG_670|Drugs|betalactams|Class_C_betalactamases|ADC	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	MEG_671|Drugs|betalactams|Class_C_betalactamases|ADC	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	MEG_672|Drugs|betalactams|Class_C_betalactamases|ADC	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	MEG_673|Drugs|betalactams|Class_C_betalactamases|ADC	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	MEG_674|Drugs|betalactams|Class_C_betalactamases|ADC	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	MEG_675|Drugs|betalactams|Class_C_betalactamases|ADC	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	MEG_676|Drugs|betalactams|Class_C_betalactamases|ADC	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF072	macA	MEG_677|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEA	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF008	adeB	MEG_678|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEB	adeB: membrane fusion protein of multidrug efflux complex [ARO:3000775]	gene
MB-RF072	macA	MEG_679|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEC	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF072	macA	MEG_680|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADED	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF072	macA	MEG_681|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEE	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF083	MexE	MEG_682|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEF	mexE: membrane fusion protein of the MexEF-OprN multidrug efflux complex [ARO:3000803]	gene
MB-RF085	MexX	MEG_684|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEG	mexX: subunit of efflux pump conferring antibiotic resistance [ARO:3001214]	gene
MB-RF072	macA	MEG_685|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEH	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF081	MexA	MEG_686|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI	mexA: membrane fusion protein of the MexAB-OprM multidrug efflux complex [ARO:3000377]	gene
MB-RF008	adeB	MEG_692|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEJ	adeB: membrane fusion protein of multidrug efflux complex [ARO:3000775]	gene
MB-RF072	macA	MEG_693|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEK	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF107	ramA	MEG_699|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEL	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
MB-RF107	ramA	MEG_701|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEN	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
MB-RF107	ramA	MEG_702|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEN	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
MB-RF022	baeR	MEG_703|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADER	baeR: subunit of gene modulating antibiotic efflux [ARO:3000828]	gene
MB-RF023	baeS	MEG_704|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADES	baeS: subunit of gene modulating antibiotic efflux [ARO:3000829]	gene
MB-RF030	CARB	MEG_707|Drugs|betalactams|Class_A_betalactamases|AER	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	family
MB-RF090	NDM-CcrA	MEG_709|Drugs|betalactams|Class_B_betalactamases|AFM	A grouping of related NDM and CcrA beta-lactamases [ARO:3000057;ARO:3000578]	family
MB-RF125	SubclassB3	MEG_710|Drugs|betalactams|Class_B_betalactamases|AIM	"Subclass B3 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000571]	family
MB-RF125	SubclassB3	MEG_718|Drugs|betalactams|Class_B_betalactamases|ALG	"Subclass B3 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000571]	family
MB-RF125	SubclassB3	MEG_719|Drugs|betalactams|Class_B_betalactamases|ALG	"Subclass B3 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000571]	family
MB-RF050	DIM-GIM-SIM	MEG_720|Drugs|betalactams|Class_B_betalactamases|ALI	"A grouping of the related DIM, GIM, and SIM beta-lactamases (subclass B1 (metallo-) beta-lactamases)" [ARO:3000848;ARO:3000845;ARO:3000846]	gene
MB-RF050	DIM-GIM-SIM	MEG_721|Drugs|betalactams|Class_B_betalactamases|ALI	"A grouping of the related DIM, GIM, and SIM beta-lactamases (subclass B1 (metallo-) beta-lactamases)" [ARO:3000848;ARO:3000845;ARO:3000846]	gene
MB-RF036	ClassC-AmpC	MEG_724|Drugs|betalactams|Class_C_betalactamases|AMPC	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	MEG_725|Drugs|betalactams|Class_C_betalactamases|AMPC	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF036	ClassC-AmpC	MEG_726|Drugs|betalactams|Class_C_betalactamases|AMPC	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	MEG_728|Drugs|betalactams|Class_C_betalactamases|AMPC	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF072	macA	MEG_731|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|AMRA	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF008	adeB	MEG_732|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|AMRB	adeB: membrane fusion protein of multidrug efflux complex [ARO:3000775]	gene
MB-RF145	TetY	MEG_733|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|AMVA	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF035	ClassB	MEG_734|Drugs|betalactams|Class_B_betalactamases|ANA	Class B beta-lactamase [ARO:3000004]	family
MB-RF013	ANT2	MEG_735|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	gene
MB-RF013	ANT2	MEG_736|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	gene
MB-RF013	ANT2	MEG_737|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	gene
MB-RF013	ANT2	MEG_738|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	gene
MB-RF013	ANT2	MEG_739|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	gene
MB-RF013	ANT2	MEG_740|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	gene
MB-RF013	ANT2	MEG_741|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	gene
MB-RF013	ANT2	MEG_742|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	gene
MB-RF013	ANT2	MEG_743|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	gene
MB-RF013	ANT2	MEG_744|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	gene
MB-RF013	ANT2	MEG_745|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	gene
MB-RF013	ANT2	MEG_746|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	gene
MB-RF013	ANT2	MEG_747|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	gene
MB-RF013	ANT2	MEG_748|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	gene
MB-RF013	ANT2	MEG_749|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	gene
MB-RF013	ANT2	MEG_750|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	gene
MB-RF013	ANT2	MEG_753|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	gene
MB-RF013	ANT2	MEG_754|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	gene
MB-RF013	ANT2	MEG_755|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	gene
MB-RF013	ANT2	MEG_756|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	gene
MB-RF013	ANT2	MEG_757|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT2) [ARO:3000230]	gene
MB-RF014	ANT3	MEG_758|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_759|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_760|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF004	AAC6-I	MEG_761|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF005	AAC6-II	MEG_762|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Acetyltransferase (AAC6-II) [ARO:3001208]	variant
MB-RF014	ANT3	MEG_763|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_764|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_765|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_766|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_767|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_768|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_769|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_770|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_771|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_772|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_773|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_774|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_775|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_776|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_777|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_778|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_779|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_780|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_781|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_782|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_783|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_784|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_785|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_786|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_787|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_788|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_789|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_790|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_791|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_792|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_793|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_794|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_795|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_796|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_797|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_798|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_799|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_800|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_801|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_802|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_803|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_804|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_805|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_806|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_807|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_808|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_809|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_810|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_811|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_812|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_813|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_814|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_815|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_816|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_817|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_818|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_819|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_820|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_821|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_822|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_823|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_824|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_825|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF012	ANT	MEG_826|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase	family
MB-RF014	ANT3	MEG_827|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_828|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_829|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_830|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_831|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF014	ANT3	MEG_832|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
