Accession	family	query_name	Resfams_description	Ontology_Level
NF012154.0	tet_protect_Q	DLFM12_01911|DFP03SR1_DOX_1275|gene-2|-|876-2849|complete	tet_protect_Q: tetracycline resistance ribosomal protection protein Tet(Q)	gene
NF012099.1	SubclassA2	DLFM12_02292|DFP04SR1_CAZ_3|gene-2|+|269-1162|complete	SubclassA2: class A beta-lactamase, subclass A2	family
NF000491.1	chloram_CatA	DLFM12_02298|DFP04SR1_CHL_9|gene-3|+|1420-2082|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000219.1	FloR	DLFM12_02299|DFP04SR1_CHL_11|gene-3|-|886-2100|complete	FloR: chloramphenicol/florfenicol efflux MFS transporter FloR	gene
NF000311.1	Vat_ABCDEFH	DLFM12_02310|DFP04SR1_CHL_40|gene-2|+|588-1220|complete	Vat_ABCDEFH: Vat family streptogramin A O-acetyltransferase	family
NF000491.1	chloram_CatA	DLFM12_02310|DFP04SR1_CHL_40|gene-3|+|1250-1870|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000141.1	linco_LnuC	DLFM12_02311|DFP04SR1_CHL_43|gene-1|-|32-526|complete	linco_LnuC: lincosamide nucleotidyltransferase Lnu(C)	gene
NF000491.1	chloram_CatA	DLFM12_02312|DFP04SR1_CHL_45|gene-1|+|617-1279|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	DLFM12_02313|DFP04SR1_CHL_49|gene-1|-|107-739|complete	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	DLFM12_02315|DFP04SR1_CHL_51|gene-2|+|445-1104|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000510.1	efflux_Cmx	DLFM12_02317|DFP04SR1_CHL_57|gene-2|+|543-1718|complete	efflux_Cmx: chloramphenicol efflux MFS transporter Cmx	gene
NF000491.1	chloram_CatA	DLFM12_02321|DFP04SR1_CHL_70|gene-4|-|1209-1850|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF012099.1	SubclassA2	DLFM12_02347|DFP04SR1_CTX_1|gene-2|+|417-1349|complete	SubclassA2: class A beta-lactamase, subclass A2	family
NF012145.1	blaDIM_SIM_IMP	DLFM12_02349|DFP04SR1_CTX_9|gene-2|-|395-1123|complete	blaDIM_SIM_IMP: DIM/SIM/IMP family subclass B1 metallo-beta-lactamase	gene
NF012174.0	tet_MFS_A_B_C_D	DLFM12_02561|DFP04SR1_DOX_3|gene-1|+|64-1254|complete	tet_MFS_A_B_C_D: Tet(A)/Tet(B)/Tet(C) family tetracycline efflux MFS transporter	variant
NF012153.1	tet_protect	DLFM12_02563|DFP04SR1_DOX_8|gene-2|-|937-2907|complete	tet_protect: tetracycline resistance ribosomal protection protein	family
NF012154.0	tet_protect_Q	DLFM12_02565|DFP04SR1_DOX_26|gene-2|+|539-2512|complete	tet_protect_Q: tetracycline resistance ribosomal protection protein Tet(Q)	gene
NF033111.2	tet_monoox_X	DLFM12_02577|DFP04SR1_DOX_65|gene-2|+|1177-2349|complete	tet_monoox_X: tetracycline-inactivating monooxygenase Tet(X)	gene
NF033148.1	tet_protect_M_W	DLFM12_02580|DFP04SR1_DOX_71|gene-2|-|213-2132|complete	tet_protect_M_W: TetM/TetW/TetO/TetS family tetracycline resistance ribosomal protection protein	family
NF012174.0	tet_MFS_A_B_C_D	DLFM12_02590|DFP04SR1_DOX_91|gene-2|-|353-1567|complete	tet_MFS_A_B_C_D: Tet(A)/Tet(B)/Tet(C) family tetracycline efflux MFS transporter	variant
NF000388.2	blaOXA-1_like	DLFM12_02591|DFP04SR1_FEP_1|gene-2|+|1167-2048|complete	blaOXA-1_like: OXA-1 family class D beta-lactamase	variant
NF033080.0	AAC_3_II	DLFM12_02606|DFP04SR1_GEN_1|gene-3|+|929-1789|complete	AAC_3_II: AAC(3)-II family aminoglycoside N-acetyltransferase	variant
NF000466.2	16S_rRNA_Rmt_gen	DLFM12_02618|DFP04SR1_GEN_29|gene-3|+|1263-2042|complete	16S_rRNA_Rmt_gen: Rmt family 16S rRNA (guanine(1405)-N(7))-methyltransferase	family
NF000466.2	16S_rRNA_Rmt_gen	DLFM12_02620|DFP04SR1_GEN_35|gene-2|+|568-1326|complete	16S_rRNA_Rmt_gen: Rmt family 16S rRNA (guanine(1405)-N(7))-methyltransferase	family
NF000466.2	16S_rRNA_Rmt_gen	DLFM12_02621|DFP04SR1_GEN_36|gene-2|+|514-1299|complete	16S_rRNA_Rmt_gen: Rmt family 16S rRNA (guanine(1405)-N(7))-methyltransferase	family
NF000466.2	16S_rRNA_Rmt_gen	DLFM12_02623|DFP04SR1_GEN_39|gene-2|+|576-1325|complete	16S_rRNA_Rmt_gen: Rmt family 16S rRNA (guanine(1405)-N(7))-methyltransferase	family
NF033103.1	bla_class_A	DLFM12_02632|DFP04SR1_PEN_24|gene-2|-|174-1070|complete	bla_class_A: class A beta-lactamase	family
NF033103.1	bla_class_A	DLFM12_02634|DFP04SR1_PEN_30|gene-3|+|723-1619|complete	bla_class_A: class A beta-lactamase	family
NF033103.1	bla_class_A	DLFM12_02642|DFP04SR1_PEN_41|gene-2|-|369-1244|complete	bla_class_A: class A beta-lactamase	family
NF012161.0	bla_class_D_main	DLFM12_02646|DFP04SR1_PEN_52|gene-4|-|1825-2625|complete	bla_class_D_main: class D beta-lactamase	family
NF012161.0	bla_class_D_main	DLFM12_02648|DFP04SR1_PEN_66|gene-2|+|479-1285|complete	bla_class_D_main: class D beta-lactamase	family
NF012099.1	SubclassA2	DLFM12_02662|DFP04SR1_PEN_102|gene-3|-|648-1580|complete	SubclassA2: class A beta-lactamase, subclass A2	family
NF033085.1	bla_class_C	DLFM12_02684|DFP04SR1_PEN_164|gene-2|-|667-1827|complete	bla_class_C: class C beta-lactamase	family
NF033103.1	bla_class_A	DLFM12_02695|DFP04SR1_PEN_180|gene-5|-|2098-2967|complete	bla_class_A: class A beta-lactamase	family
NF033103.1	bla_class_A	DLFM12_02697|DFP04SR1_PIP_3|gene-3|+|729-1625|complete	bla_class_A: class A beta-lactamase	family
NF000284.1	RTG	DLFM12_02701|DFP04SR1_PIP_8|gene-2|-|374-1270|complete	RTG: RTG family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF033103.1	bla_class_A	DLFM12_02705|DFP04SR1_PIP_15|gene-3|+|585-1481|complete	bla_class_A: class A beta-lactamase	family
NF033103.1	bla_class_A	DLFM12_02715|DFP04SR1_PIP_27|gene-2|+|646-1521|complete	bla_class_A: class A beta-lactamase	family
NF033103.1	bla_class_A	DLFM12_02758|DFP04SR1_PIP_138|gene-3|-|1121-1990|complete	bla_class_A: class A beta-lactamase	family
NF000127.2	trim_DfrA20	DLFM12_02939|DFP04SR1_TET_360|gene-2|+|609-1118|complete	trim_DfrA20: trimethoprim-resistant dihydrofolate reductase DfrA20	variant
NF033103.1	bla_class_A	DLFM12_02953|DFP04SR1_TZP_20|gene-1|-|22-918|complete	bla_class_A: class A beta-lactamase	family
NF033105.1	bla_subclass_B3	DLFM12_02959|DFP05SR1_CAZ_13|gene-3|+|661-1659|complete	bla_subclass_B3: subclass B3 metallo-beta-lactamase	family
NF012147.1	blaIMP	DLFM12_02960|DFP05SR1_CAZ_14|gene-2|+|571-1311|complete	blaIMP: IMP family subclass B1 metallo-beta-lactamase	gene
NF000491.1	chloram_CatA	DLFM12_02992|DFP05SR1_CHL_59|gene-1|-|257-874|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	DLFM12_02994|DFP05SR1_CHL_61|gene-2|-|806-1438|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	DLFM12_02998|DFP05SR1_CHL_77|gene-2|-|724-1344|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF012147.1	blaIMP	DLFM12_03022|DFP05SR1_CTX_3|gene-3|-|1313-2053|complete	blaIMP: IMP family subclass B1 metallo-beta-lactamase	gene
NF000466.2	16S_rRNA_Rmt_gen	DLFM12_03219|DFP05SR1_DOX_11|gene-2|-|96-872|complete	16S_rRNA_Rmt_gen: Rmt family 16S rRNA (guanine(1405)-N(7))-methyltransferase	family
NF033083.0	AAC_3_I	DLFM12_03223|DFP05SR1_DOX_17|gene-2|-|327-803|complete	AAC_3_I: AAC(3)-I family aminoglycoside N-acetyltransferase	variant
NF000466.2	16S_rRNA_Rmt_gen	DLFM12_03298|DFP05SR1_GEN_2|gene-3|+|1407-2204|complete	16S_rRNA_Rmt_gen: Rmt family 16S rRNA (guanine(1405)-N(7))-methyltransferase	family
NF000466.2	16S_rRNA_Rmt_gen	DLFM12_03308|DFP05SR1_GEN_19|gene-2|-|341-1111|complete	16S_rRNA_Rmt_gen: Rmt family 16S rRNA (guanine(1405)-N(7))-methyltransferase	family
NF000466.2	16S_rRNA_Rmt_gen	DLFM12_03312|DFP05SR1_GEN_25|gene-2|-|73-852|complete	16S_rRNA_Rmt_gen: Rmt family 16S rRNA (guanine(1405)-N(7))-methyltransferase	family
NF033085.1	bla_class_C	DLFM12_03322|DFP05SR1_PEN_18|gene-1|+|286-1461|complete	bla_class_C: class C beta-lactamase	family
NF033103.1	bla_class_A	DLFM12_03329|DFP05SR1_PEN_30|gene-2|-|417-1304|complete	bla_class_A: class A beta-lactamase	family
NF012161.0	bla_class_D_main	DLFM12_03335|DFP05SR1_PIP_9|gene-1|+|40-888|complete	bla_class_D_main: class D beta-lactamase	family
NF012147.1	blaIMP	DLFM12_03352|DFP05SR1_PIP_37|gene-3|-|1343-2083|complete	blaIMP: IMP family subclass B1 metallo-beta-lactamase	gene
NF000284.1	RTG	DLFM12_03353|DFP05SR1_PIP_39|gene-2|+|166-1062|complete	RTG: RTG family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF033182.0	linco_LnuG	DLFM12_03355|DFP05SR1_PIP_43|gene-2|+|1012-1794|complete	linco_LnuG: lincosamide nucleotidyltransferase Lnu(G)	gene
NF033105.1	bla_subclass_B3	DLFM12_03655|DFP05SR1_TZP_109|gene-2|+|507-1421|complete	bla_subclass_B3: subclass B3 metallo-beta-lactamase	family
NF012161.0	bla_class_D_main	DLFM12_03672|DFP06SR1_ATM_1|gene-1|-|116-904|complete	bla_class_D_main: class D beta-lactamase	family
NF012099.1	SubclassA2	DLFM12_03673|DFP06SR1_ATM_3|gene-2|-|205-1080|complete	SubclassA2: class A beta-lactamase, subclass A2	family
NF000491.1	chloram_CatA	DLFM12_03675|DFP06SR1_CHL_9|gene-2|+|318-965|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF033085.1	bla_class_C	DLFM12_04116|DFP06SR1_PEN_3|gene-1|+|419-1594|complete	bla_class_C: class C beta-lactamase	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM12_04117|DFP06SR1_PEN_4|gene-2|+|568-1701|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF033085.1	bla_class_C	DLFM12_04118|DFP06SR1_PIP_3|gene-2|+|497-1672|complete	bla_class_C: class C beta-lactamase	family
NF033111.2	tet_monoox_X	DLFM12_04372|DFP06SR1_TGC_37|gene-2|+|1072-2193|complete	tet_monoox_X: tetracycline-inactivating monooxygenase Tet(X)	gene
NF000491.1	chloram_CatA	DLFM12_04684|DFP07SR1_CHL_11|gene-2|-|752-1444|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	DLFM12_04685|DFP07SR1_CHL_12|gene-6|+|2399-3040|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	DLFM12_04689|DFP07SR1_CHL_23|gene-2|-|244-864|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	DLFM12_04691|DFP07SR1_CHL_30|gene-2|-|694-1326|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	DLFM12_04693|DFP07SR1_CHL_32|gene-3|-|1173-1835|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000219.1	FloR	DLFM12_04714|DFP07SR1_CHL_85|gene-2|-|153-1367|complete	FloR: chloramphenicol/florfenicol efflux MFS transporter FloR	gene
NF000448.2	blaACI	DLFM12_04765|DFP07SR2_PEN_76|gene-4|+|1522-2397|complete	blaACI: ACI family class A beta-lactamase	gene
NF033126.1	ANT_3pp_AadA1	DLFM12_04769|DFP07SR2_PEN_117|gene-2|+|1426-2205|complete	ANT_3pp_AadA1: ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	variant
NF000267.2	blaOXA-2_like	DLFM12_04769|DFP07SR2_PEN_117|gene-3|+|2282-3109|complete	blaOXA-2_like: OXA-2 family class D beta-lactamase	variant
NF012099.1	SubclassA2	DLFM12_04781|DFP07SR2_PEN_222|gene-3|-|753-1646|complete	SubclassA2: class A beta-lactamase, subclass A2	family
NF033103.1	bla_class_A	DLFM12_04798|DFP07SR2_PEN_334|gene-2|-|308-1177|complete	bla_class_A: class A beta-lactamase	family
NF000531.2	blaTEM	DLFM12_04813|DFP07SR2_PIP_172|gene-1|+|49-909|complete	blaTEM: TEM family class A beta-lactamase	gene
NF033103.1	bla_class_A	DLFM12_04815|DFP07SR2_PIP_182|gene-2|-|263-1132|complete	bla_class_A: class A beta-lactamase	family
NF000267.2	blaOXA-2_like	DLFM12_04816|DFP07SR2_PIP_195|gene-4|-|1066-1893|complete	blaOXA-2_like: OXA-2 family class D beta-lactamase	variant
NF033126.1	ANT_3pp_AadA1	DLFM12_04816|DFP07SR2_PIP_195|gene-5|-|1970-2749|complete	ANT_3pp_AadA1: ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	variant
NF000388.2	blaOXA-1_like	DLFM12_04816|DFP07SR2_PIP_195|gene-6|-|2874-3704|complete	blaOXA-1_like: OXA-1 family class D beta-lactamase	variant
NF012099.1	SubclassA2	DLFM12_04826|DFP07SR2_PIP_288|gene-2|+|308-1201|complete	SubclassA2: class A beta-lactamase, subclass A2	family
NF033126.1	ANT_3pp_AadA1	DLFM12_05330|DFP07SR2_TZP_146|gene-1|-|110-889|complete	ANT_3pp_AadA1: ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	variant
NF000491.1	chloram_CatA	DLFM12_05363|DFP08SR2_CHL_32|gene-2|-|624-1244|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	DLFM12_05378|DFP08SR2_CHL_67|gene-1|+|306-938|complete	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	DLFM12_05384|DFP08SR2_CHL_82|gene-1|+|555-1181|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF012154.0	tet_protect_Q	DLFM12_05598|DFP08SR2_DOX_10|gene-2|+|850-2823|complete	tet_protect_Q: tetracycline resistance ribosomal protection protein Tet(Q)	gene
NF033148.1	tet_protect_M_W	DLFM12_05605|DFP08SR2_DOX_27|gene-2|-|628-2547|complete	tet_protect_M_W: TetM/TetW/TetO/TetS family tetracycline resistance ribosomal protection protein	family
NF000466.2	16S_rRNA_Rmt_gen	DLFM12_05617|DFP08SR2_GEN_17|gene-2|+|268-1002|complete	16S_rRNA_Rmt_gen: Rmt family 16S rRNA (guanine(1405)-N(7))-methyltransferase	family
NF000466.2	16S_rRNA_Rmt_gen	DLFM12_05620|DFP08SR2_GEN_24|gene-2|+|68-844|complete	16S_rRNA_Rmt_gen: Rmt family 16S rRNA (guanine(1405)-N(7))-methyltransferase	family
NF000466.2	16S_rRNA_Rmt_gen	DLFM12_05622|DFP08SR2_GEN_27|gene-3|-|947-1753|complete	16S_rRNA_Rmt_gen: Rmt family 16S rRNA (guanine(1405)-N(7))-methyltransferase	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM12_05632|DFP08SR2_PEN_33|gene-4|+|932-2065|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF033105.1	bla_subclass_B3	DLFM12_06133|DFP08SR2_TZP_531|gene-2|+|1243-2103|complete	bla_subclass_B3: subclass B3 metallo-beta-lactamase	family
NF012161.0	bla_class_D_main	DLFM12_06133|DFP08SR2_TZP_531|gene-3|+|2100-2879|complete	bla_class_D_main: class D beta-lactamase	family
NF012161.0	bla_class_D_main	DLFM12_06146|DFP08SR2_TZP_763|gene-7|-|3430-4236|complete	bla_class_D_main: class D beta-lactamase	family
NF000491.1	chloram_CatA	DLFM12_06166|DFP09SR2_CHL_12|gene-2|+|354-1001|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF012174.0	tet_MFS_A_B_C_D	DLFM12_06406|DFP09SR2_DOX_18|gene-3|-|418-1608|complete	tet_MFS_A_B_C_D: Tet(A)/Tet(B)/Tet(C) family tetracycline efflux MFS transporter	variant
NF000466.2	16S_rRNA_Rmt_gen	DLFM12_06407|DFP09SR2_DOX_19|gene-2|-|689-1477|complete	16S_rRNA_Rmt_gen: Rmt family 16S rRNA (guanine(1405)-N(7))-methyltransferase	family
NF000284.1	RTG	DLFM12_06641|DFP09SR2_PEN_351|gene-2|+|236-1132|complete	RTG: RTG family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF033085.1	bla_class_C	DLFM12_06642|DFP09SR2_PEN_381|gene-2|-|365-1615|complete	bla_class_C: class C beta-lactamase	family
NF012161.0	bla_class_D_main	DLFM12_06654|DFP09SR2_PIP_240|gene-2|+|421-1554|complete	bla_class_D_main: class D beta-lactamase	family
NF000491.1	chloram_CatA	DLFM07_00002|03C-000_CHL_7|gene-3|+|1056-1679|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF033148.1	tet_protect_M_W	DLFM07_00010|040304_TET_8|gene-1|+|258-2177|complete	tet_protect_M_W: TetM/TetW/TetO/TetS family tetracycline resistance ribosomal protection protein	family
NF033148.1	tet_protect_M_W	DLFM07_00011|040304_TET_7|gene-1|+|313-2202|complete	tet_protect_M_W: TetM/TetW/TetO/TetS family tetracycline resistance ribosomal protection protein	family
NF012155.1	tet_protect_M	DLFM07_00016|040304_TET_2|gene-1|+|172-2091|complete	tet_protect_M: tetracycline resistance ribosomal protection protein Tet(M)	gene
NF012173.1	CMY2-MIR-ACT-EC	DLFM07_00033|040304_AMX_3|gene-2|-|249-1382|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF033111.2	tet_monoox_X	DLFM07_00038|040301-040303_TGC_1|gene-2|-|344-1510|complete	tet_monoox_X: tetracycline-inactivating monooxygenase Tet(X)	gene
NF033148.1	tet_protect_M_W	DLFM07_00044|040301-040303_TET_4|gene-1|+|647-2566|complete	tet_protect_M_W: TetM/TetW/TetO/TetS family tetracycline resistance ribosomal protection protein	family
NF012173.1	CMY2-MIR-ACT-EC	DLFM07_00054|040301-040303_CAZ_1|gene-2|+|496-1641|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM07_00056|040301-040303_CTX_1|gene-5|-|3185-4330|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF000271.2	blaOXY	DLFM07_00067|040301-040303_AMX_5|gene-1|-|65-934|complete	blaOXY: OXY family class A extended-spectrum beta-lactamase	gene
NF000285.3	SHV	DLFM07_00068|040301-040303_AMX_4|gene-2|-|908-1768|complete	SHV: SHV family class A beta-lactamase	gene
NF000043.1	tet_MFS_P_a	DLFM07_00077|040204_TET_7|gene-2|+|94-1320|complete	tet_MFS_P_a: tetracycline efflux MFS transporter TetA(P)	gene
NF033148.1	tet_protect_M_W	DLFM07_00081|040204_TET_3|gene-2|-|1062-2981|complete	tet_protect_M_W: TetM/TetW/TetO/TetS family tetracycline resistance ribosomal protection protein	family
NF000491.1	chloram_CatA	DLFM07_00102|040204_CHL_1|gene-2|+|503-1126|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF012174.0	tet_MFS_A_B_C_D	DLFM07_00111|040203_TGC_3|gene-2|+|429-1628|complete	tet_MFS_A_B_C_D: Tet(A)/Tet(B)/Tet(C) family tetracycline efflux MFS transporter	variant
NF000285.3	SHV	DLFM07_00116|040203_PIP_2|gene-2|-|321-1181|complete	SHV: SHV family class A beta-lactamase	gene
NF012171.0	APH_6	DLFM07_00120|040203_TZP_7|gene-2|+|150-986|complete	APH_6: APH(6)-I family aminoglycoside O-phosphotransferase	gene
NF012173.1	CMY2-MIR-ACT-EC	DLFM07_00132|040203_PEN_4|gene-5|+|1793-2926|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	DLFM07_00148|040203_PEN_11|gene-4|-|1870-3015|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF033148.1	tet_protect_M_W	DLFM07_00188|040201-040202_TET_1|gene-2|-|1027-2946|complete	tet_protect_M_W: TetM/TetW/TetO/TetS family tetracycline resistance ribosomal protection protein	family
NF012154.0	tet_protect_Q	DLFM07_00192|040201-040202_TET_14|gene-2|+|944-2917|complete	tet_protect_Q: tetracycline resistance ribosomal protection protein Tet(Q)	gene
NF012173.1	CMY2-MIR-ACT-EC	DLFM07_00197|040201-040202_PEN_1|gene-1|-|63-1196|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF033098.1	bla_CblA	DLFM07_00198|040201-040202_CAZ_1|gene-2|+|1163-2053|complete	bla_CblA: CblA family class A beta-lactamase	gene
NF033148.1	tet_protect_M_W	DLFM07_00221|040101_TET_13|gene-5|-|2832-4751|complete	tet_protect_M_W: TetM/TetW/TetO/TetS family tetracycline resistance ribosomal protection protein	family
NF033148.1	tet_protect_M_W	DLFM07_00224|040101_TET_10|gene-3|-|2012-3931|complete	tet_protect_M_W: TetM/TetW/TetO/TetS family tetracycline resistance ribosomal protection protein	family
NF000531.2	blaTEM	DLFM07_00254|040101_PEN_29|gene-3|+|2271-3131|complete	blaTEM: TEM family class A beta-lactamase	gene
NF000113.1	16S_rRNA_Rmt_F	DLFM07_00280|040101_GEN_4|gene-3|+|385-1164|complete	16S_rRNA_Rmt_F: RmtF family 16S rRNA (guanine(1405)-N(7))-methyltransferase	variant
NF012228.1	RobA_TF	DLFM07_00312|040101_CHL_18|gene-2|+|422-1255|complete	RobA_TF: MDR efflux pump AcrAB transcriptional activator RobA	family
NF000490.1	chloram_CatB	DLFM07_00333|0607-0607a_TET_9|gene-2|-|1492-2121|complete	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	DLFM07_00334|0607-0607a_TET_8|gene-3|+|632-1273|complete	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF012198.0	MarA_TF	DLFM07_00336|0607-0607a_TET_6|gene-2|-|325-705|complete	MarA_TF: MDR efflux pump AcrAB transcriptional activator MarA	gene
NF000509.1	efflux_CmlA	DLFM07_00338|0607-0607a_TET_4|gene-2|+|368-1627|complete	efflux_CmlA: CmlA family chloramphenicol efflux MFS transporter	gene
NF000490.1	chloram_CatB	DLFM07_00339|0607-0607a_TET_3|gene-1|+|412-1050|complete	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF033134.0	cmlA_floR	DLFM07_00342|0607-0607a_TET_1|gene-2|-|250-1443|complete	cmlA_floR: CmlA/FloR family chloramphenicol efflux MFS transporter	gene
NF000491.1	chloram_CatA	DLFM07_00346|0607-0607a_TET_16|gene-3|+|667-1338|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF012144.2	ramA_TF	DLFM07_00347|0607-0607a_TET_15|gene-2|+|742-1083|complete	ramA_TF: RamA family antibiotic efflux transcriptional regulator	gene
NF033103.1	bla_class_A	DLFM07_00355|0607-0607a_PIP_1|gene-2|+|283-1167|complete	bla_class_A: class A beta-lactamase	family
NF033088.1	bla_subclass_B1	DLFM07_00356|0607-0607a_TZP_3|gene-2|+|266-1153|complete	bla_subclass_B1: subclass B1 metallo-beta-lactamase	family
NF012099.1	SubclassA2	DLFM07_00357|0607-0607a_TZP_2|gene-2|+|117-1007|complete	SubclassA2: class A beta-lactamase, subclass A2	family
NF033103.1	bla_class_A	DLFM07_00359|0607-0607a_PEN_9|gene-1|+|326-1237|complete	bla_class_A: class A beta-lactamase	family
NF012148.0	blaKHM-HMB	DLFM07_00363|0607-0607a_PEN_5|gene-3|+|603-1328|complete	blaKHM-HMB: KHM/HMB family subclass B1 metallo-beta-lactamase	gene
NF033081.0	AAC_3_IV	DLFM07_00369|0607-0607a_GEN_4|gene-3|-|944-1720|complete	AAC_3_IV: AAC(3)-VI family aminoglycoside N-acetyltransferase	variant
NF033082.0	AAC_3	DLFM07_00370|0607-0607a_GEN_3|gene-2|+|139-966|complete	AAC_3: aminoglycoside 3-N-acetyltransferase	gene
NF012173.1	CMY2-MIR-ACT-EC	DLFM07_00374|0607-0607a_CAZ_1|gene-1|+|223-1368|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012145.1	blaDIM_SIM_IMP	DLFM07_00381|0607-0607a_AMX_5|gene-1|-|19-747|complete	blaDIM_SIM_IMP: DIM/SIM/IMP family subclass B1 metallo-beta-lactamase	gene
NF000267.2	blaOXA-2_like	DLFM07_00395|0606-3a_PIP_4|gene-3|+|1584-2411|complete	blaOXA-2_like: OXA-2 family class D beta-lactamase	variant
NF033126.1	ANT_3pp_AadA1	DLFM07_00425|0606-3a_PIP_14|gene-2|-|933-1838|complete	ANT_3pp_AadA1: ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	variant
NF000439.2	blaAIM	DLFM07_00431|0606-3a_TZP_8|gene-3|-|620-1531|complete	blaAIM: AIM family subclass B3 metallo-beta-lactamase	gene
NF033126.1	ANT_3pp_AadA1	DLFM07_00446|0606-3a_PEN_6|gene-2|+|428-1258|complete	ANT_3pp_AadA1: ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	variant
NF000267.2	blaOXA-2_like	DLFM07_00449|0606-3a_PEN_3|gene-2|+|1245-2198|complete	blaOXA-2_like: OXA-2 family class D beta-lactamase	variant
NF012161.0	bla_class_D_main	DLFM07_00465|0407-3a_PEN_1|gene-2|-|1459-2301|complete	bla_class_D_main: class D beta-lactamase	family
NF000491.1	chloram_CatA	DLFM07_00466|0407-3a_CHL_4|gene-1|+|117-752|complete	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	DLFM07_00467|0407-3a_CHL_3|gene-2|+|438-1073|complete	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF033466.0	blaRCP	DLFM07_00476|0406-3a_PIP_4|gene-2|-|1090-1971|complete	blaRCP: RCP family class A beta-lactamase	gene
NF000439.2	blaAIM	DLFM07_00480|0406-3a_TZP_2|gene-2|-|944-1855|complete	blaAIM: AIM family subclass B3 metallo-beta-lactamase	gene
NF012173.1	CMY2-MIR-ACT-EC	DLFM07_00491|0406-3a_PEN_12|gene-2|+|478-1623|complete	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF033466.0	blaRCP	DLFM07_00492|0406-3a_PEN_11|gene-3|-|2716-3597|complete	blaRCP: RCP family class A beta-lactamase	gene
NF033134.0	cmlA_floR	DLFM07_00498|0406-3a_CHL_4|gene-2|+|693-1967|complete	cmlA_floR: CmlA/FloR family chloramphenicol efflux MFS transporter	family
