Accession	family	query_name	Resfams_description	Ontology_Level
NF000483.1	BlmB	MEG_1461|Drugs|Glycopeptides|Bleomycin_resistance_protein|BLM	BlmB: bleomycin family antibiotic N-acetyltransferase BlmB	gene
NF033156.1	ble_BLMA_gen	MEG_1462|Drugs|Glycopeptides|Bleomycin_resistance_protein|BLM	ble_BLMA_gen: BLMA family bleomycin binding protein	variant
NF012098.1	blaBPU	MEG_1472|Drugs|betalactams|Class_D_betalactamases|BPU	blaBPU: BPU family class D beta-lactamase	gene
NF033103.1	bla_class_A	MEG_1475|Drugs|betalactams|Class_A_betalactamases|BRO	bla_class_A: class A beta-lactamase	family
NF033103.1	bla_class_A	MEG_1476|Drugs|betalactams|Class_A_betalactamases|BRO	bla_class_A: class A beta-lactamase	family
NF012202.0	ble_MBL	MEG_1477|Drugs|Glycopeptides|Bleomycin_resistance_protein|BRP	ble_MBL: bleomycin binding protein Ble-MBL	family
NF012161.0	bla_class_D_main	MEG_1479|Drugs|betalactams|Class_D_betalactamases|BSU	bla_class_D_main: class D beta-lactamase	family
NF012173.1	CMY2-MIR-ACT-EC	MEG_1480|Drugs|betalactams|Class_C_betalactamases|BUT	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	MEG_1482|Drugs|betalactams|Class_C_betalactamases|BUT	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012146.1	blaB-IND-MUS	MEG_1489|Drugs|betalactams|Class_B_betalactamases|CAM	blaB-IND-MUS: BlaB/IND/MUS family subclass B1 metallo-beta-lactamase	variant
NF000355.2	ribo_prot_ABC_F	MEG_1491|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|CARA	ribo_prot_ABC_F: ABC-F type ribosomal protection protein	variant
NF000188.2	CARB	MEG_1492|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1493|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1494|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1495|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1496|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1497|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1498|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1499|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1500|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1501|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1502|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1503|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1504|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1505|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1506|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1507|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1508|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1509|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1510|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1511|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1512|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1513|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1514|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1516|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000480.2	PSE	MEG_1518|Drugs|betalactams|Class_A_betalactamases|CARB	PSE: PSE family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000480.2	PSE	MEG_1521|Drugs|betalactams|Class_A_betalactamases|CARB	PSE: PSE family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000284.1	RTG	MEG_1522|Drugs|betalactams|Class_A_betalactamases|CARB	RTG: RTG family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000480.2	PSE	MEG_1523|Drugs|betalactams|Class_A_betalactamases|CARB	PSE: PSE family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000480.2	PSE	MEG_1524|Drugs|betalactams|Class_A_betalactamases|CARB	PSE: PSE family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000284.1	RTG	MEG_1525|Drugs|betalactams|Class_A_betalactamases|CARB	RTG: RTG family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000480.2	PSE	MEG_1526|Drugs|betalactams|Class_A_betalactamases|CARB	PSE: PSE family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1527|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1528|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1529|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000480.2	PSE	MEG_1531|Drugs|betalactams|Class_A_betalactamases|CARB	PSE: PSE family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000480.2	PSE	MEG_1532|Drugs|betalactams|Class_A_betalactamases|CARB	PSE: PSE family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000284.1	RTG	MEG_1533|Drugs|betalactams|Class_A_betalactamases|CARB	RTG: RTG family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000284.1	RTG	MEG_1534|Drugs|betalactams|Class_A_betalactamases|CARB	RTG: RTG family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1535|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1536|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000188.2	CARB	MEG_1537|Drugs|betalactams|Class_A_betalactamases|CARB	CARB: CARB family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000480.2	PSE	MEG_1538|Drugs|betalactams|Class_A_betalactamases|CARB	PSE: PSE family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000480.2	PSE	MEG_1539|Drugs|betalactams|Class_A_betalactamases|CARB	PSE: PSE family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000480.2	PSE	MEG_1540|Drugs|betalactams|Class_A_betalactamases|CARB	PSE: PSE family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000284.1	RTG	MEG_1541|Drugs|betalactams|Class_A_betalactamases|CARB	RTG: RTG family carbenicillin-hydrolyzing class A beta-lactamase	gene
NF000491.1	chloram_CatA	MEG_1548|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1549|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1551|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1552|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1553|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1554|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1555|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1556|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1557|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1558|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1559|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1560|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1561|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1562|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1563|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1564|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1565|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1566|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1567|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1568|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1569|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1570|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1571|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1572|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1573|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1574|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1575|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1576|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1577|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1578|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1579|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1580|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1581|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1582|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1583|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1584|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1585|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1586|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1588|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1589|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1590|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1591|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1592|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1594|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1595|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1596|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1597|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1598|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1599|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1600|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1601|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1602|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1603|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1604|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1605|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1606|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF033074.0	AAC_6p_Ib	MEG_1607|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	AAC_6p_Ib: AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	variant
NF000490.1	chloram_CatB	MEG_1608|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1609|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1610|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1611|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1612|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1613|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1614|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1615|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1616|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1617|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1618|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1619|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1621|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1622|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1623|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1624|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1625|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1627|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1628|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1629|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000490.1	chloram_CatB	MEG_1630|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	chloram_CatB: type B chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1631|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATP|RequiresSNPConfirmation	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000491.1	chloram_CatA	MEG_1632|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATP|RequiresSNPConfirmation	chloram_CatA: type A chloramphenicol O-acetyltransferase	gene
NF000427.2	blaCAU	MEG_1634|Drugs|betalactams|Class_B_betalactamases|CAU	blaCAU: CAU/MBL1b family subclass B3 metallo-beta-lactamase	gene
NF000427.2	blaCAU	MEG_1635|Drugs|betalactams|Class_B_betalactamases|CAU	blaCAU: CAU/MBL1b family subclass B3 metallo-beta-lactamase	gene
NF033098.1	bla_CblA	MEG_1636|Drugs|betalactams|Class_A_betalactamases|CBLA	bla_CblA: CblA family class A beta-lactamase	gene
NF000517.2	blaCBP	MEG_1638|Drugs|betalactams|Class_A_betalactamases|CBP	blaCBP: CBP family penicillin-hydrolyzing class A beta-lactamase	gene
NF000322.2	blaCcrA	MEG_1639|Drugs|betalactams|Class_B_betalactamases|CCRA	blaCcrA: CcrA family subclass B1 metallo-beta-lactamase	gene
NF000282.1	RND_permease_1	MEG_1644|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|CEOB	RND_permease_1: multidrug efflux RND transporter permease subunit	family
NF033102.1	bla_CepA	MEG_1645|Drugs|betalactams|Class_A_betalactamases|CEPA	bla_CepA: CepA family class A extended-spectrum beta-lactamase	gene
NF033102.1	bla_CepA	MEG_1646|Drugs|betalactams|Class_A_betalactamases|CEPA	bla_CepA: CepA family class A extended-spectrum beta-lactamase	gene
NF033102.1	bla_CepA	MEG_1647|Drugs|betalactams|Class_A_betalactamases|CEPA	bla_CepA: CepA family class A extended-spectrum beta-lactamase	gene
NF033102.1	bla_CepA	MEG_1648|Drugs|betalactams|Class_A_betalactamases|CEPA	bla_CepA: CepA family class A extended-spectrum beta-lactamase	gene
NF033102.1	bla_CepA	MEG_1649|Drugs|betalactams|Class_A_betalactamases|CEPA	bla_CepA: CepA family class A extended-spectrum beta-lactamase	gene
NF033102.1	bla_CepA	MEG_1650|Drugs|betalactams|Class_A_betalactamases|CEPA	bla_CepA: CepA family class A extended-spectrum beta-lactamase	gene
NF012172.1	FOX-MOX	MEG_1653|Drugs|betalactams|Class_C_betalactamases|CEPH	FOX-MOX: FOX/MOX family class C beta-lactamase	gene
NF012172.1	FOX-MOX	MEG_1654|Drugs|betalactams|Class_C_betalactamases|CEPS	FOX-MOX: FOX/MOX family class C beta-lactamase	gene
NF012173.1	CMY2-MIR-ACT-EC	MEG_1656|Drugs|betalactams|Class_C_betalactamases|CFE	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF012173.1	CMY2-MIR-ACT-EC	MEG_1657|Drugs|betalactams|Class_C_betalactamases|CFE	CMY2-MIR-ACT-EC: CMY2/MIR/ACT/EC family class c beta-lactamase	variant
NF000322.2	blaCcrA	MEG_1658|Drugs|betalactams|Class_B_betalactamases|CFIA	blaCcrA: CcrA family subclass B1 metallo-beta-lactamase	gene
NF000322.2	blaCcrA	MEG_1659|Drugs|betalactams|Class_B_betalactamases|CFIA	blaCcrA: CcrA family subclass B1 metallo-beta-lactamase	gene
NF000322.2	blaCcrA	MEG_1660|Drugs|betalactams|Class_B_betalactamases|CFIA	blaCcrA: CcrA family subclass B1 metallo-beta-lactamase	gene
NF000322.2	blaCcrA	MEG_1661|Drugs|betalactams|Class_B_betalactamases|CFIA	blaCcrA: CcrA family subclass B1 metallo-beta-lactamase	gene
NF000322.2	blaCcrA	MEG_1662|Drugs|betalactams|Class_B_betalactamases|CFIA	blaCcrA: CcrA family subclass B1 metallo-beta-lactamase	gene
NF000322.2	blaCcrA	MEG_1663|Drugs|betalactams|Class_B_betalactamases|CFIA	blaCcrA: CcrA family subclass B1 metallo-beta-lactamase	gene
NF000322.2	blaCcrA	MEG_1664|Drugs|betalactams|Class_B_betalactamases|CFIA	blaCcrA: CcrA family subclass B1 metallo-beta-lactamase	gene
NF000322.2	blaCcrA	MEG_1665|Drugs|betalactams|Class_B_betalactamases|CFIA	blaCcrA: CcrA family subclass B1 metallo-beta-lactamase	gene
NF000322.2	blaCcrA	MEG_1666|Drugs|betalactams|Class_B_betalactamases|CFIA	blaCcrA: CcrA family subclass B1 metallo-beta-lactamase	gene
NF000322.2	blaCcrA	MEG_1667|Drugs|betalactams|Class_B_betalactamases|CFIA	blaCcrA: CcrA family subclass B1 metallo-beta-lactamase	gene
NF000322.2	blaCcrA	MEG_1670|Drugs|betalactams|Class_B_betalactamases|CFIA	blaCcrA: CcrA family subclass B1 metallo-beta-lactamase	gene
NF000322.2	blaCcrA	MEG_1674|Drugs|betalactams|Class_B_betalactamases|CFIA	blaCcrA: CcrA family subclass B1 metallo-beta-lactamase	gene
